record_id,hospital_name,ward,supplier_name,category,item_name,received_date,expiry_date,shelf_life_days,days_until_expiry,is_expired,qty_received,qty_remaining,unit_cost_usd,waste_value_usd,procurement_month
REC02910,North Medical Center,ICU,GlobalMed Imports,Pharmaceutical,Omeprazole 20mg,2024-10-02,2025-10-24,387,145,False,344,102,105.26,0.0,2024-10
REC02911,Valley Care Hospital,Oncology,PharmaDirect Ltd.,Diagnostic Kit,Urine Dipstick,2024-05-12,2025-03-12,304,-81,True,468,12,403.63,4843.56,2024-05
REC02912,Metro Health Hub,Pharmacy Store,NovaMed Solutions,Surgical Supply,Surgical Gloves L,2024-05-26,2026-01-13,597,226,False,140,25,308.32,0.0,2024-05
REC02913,City General Hospital,Oncology,GlobalMed Imports,Diagnostic Kit,Urine Dipstick,2024-05-09,2024-08-19,102,-286,True,205,13,385.65,5013.45,2024-05
REC02914,North Medical Center,Cardiology,PharmaDirect Ltd.,PPE,N95 Mask,2024-12-12,2026-05-06,510,339,False,250,46,326.22,0.0,2024-12
REC02915,City General Hospital,ICU,NovaMed Solutions,Surgical Supply,Surgical Gloves L,2024-12-12,2027-12-07,1090,919,False,149,29,316.0,0.0,2024-12
REC02916,Metro Health Hub,ICU,GlobalMed Imports,PPE,Face Shield,2025-03-22,2026-11-06,594,523,False,66,4,45.41,0.0,2025-03
REC02917,Valley Care Hospital,Pharmacy Store,CarePlus Distributors,IV Fluid,Normal Saline 500ml,2025-03-27,2026-07-02,462,396,False,477,57,388.52,0.0,2025-03
REC02918,Sunrise Clinic,Orthopedics,MedLine Supplies Co.,Pharmaceutical,Omeprazole 20mg,2024-06-28,2026-01-12,563,225,False,243,56,170.3,0.0,2024-06
REC02919,Valley Care Hospital,ICU,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-06-04,2024-12-30,209,-153,True,227,51,401.88,20495.88,2024-06
REC02920,Valley Care Hospital,Pharmacy Store,GlobalMed Imports,PPE,Surgical Mask Box,2025-01-16,2026-06-12,512,376,False,379,63,15.0,0.0,2025-01
REC02921,Sunrise Clinic,Cardiology,MedLine Supplies Co.,Diagnostic Kit,COVID Rapid Test,2024-11-06,2025-07-05,241,34,False,428,85,257.99,0.0,2024-11
REC02922,Sunrise Clinic,Cardiology,PharmaDirect Ltd.,IV Fluid,Mannitol 20%,2024-11-15,2025-11-30,380,182,False,495,3,212.37,0.0,2024-11
REC02923,City General Hospital,ICU,NovaMed Solutions,Surgical Supply,Scalpel Blade 22,2025-03-27,2027-05-21,785,719,False,386,49,354.97,0.0,2025-03
REC02924,Sunrise Clinic,General Ward,NovaMed Solutions,IV Fluid,Normal Saline 500ml,2024-05-09,2025-06-16,403,15,False,350,176,32.93,5795.68,2024-05
REC02925,North Medical Center,Orthopedics,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2025-04-18,2027-02-05,658,614,False,305,88,184.28,0.0,2025-04
REC02926,Metro Health Hub,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-09-26,2025-01-19,115,-133,True,393,80,210.21,16816.8,2024-09
REC02927,Sunrise Clinic,Orthopedics,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2024-08-07,2026-01-12,523,225,False,64,15,203.7,0.0,2024-08
REC02928,Valley Care Hospital,Pharmacy Store,CarePlus Distributors,IV Fluid,Normal Saline 500ml,2024-07-23,2025-07-19,361,48,False,154,23,182.07,0.0,2024-07
REC02929,Valley Care Hospital,Cardiology,CarePlus Distributors,Diagnostic Kit,Blood Glucose Strip,2024-11-23,2025-11-01,343,153,False,267,59,336.79,0.0,2024-11
REC02930,Metro Health Hub,Oncology,CarePlus Distributors,Surgical Supply,Sterile Drape,2024-08-18,2027-03-05,929,642,False,422,63,119.81,0.0,2024-08
REC02931,Valley Care Hospital,Orthopedics,CarePlus Distributors,IV Fluid,Dextrose 5% 1L,2024-11-12,2025-08-29,290,89,False,170,23,175.52,0.0,2024-11
REC02932,Sunrise Clinic,Cardiology,NovaMed Solutions,Pharmaceutical,Metformin 850mg,2024-11-24,2025-10-18,328,139,False,81,22,172.53,0.0,2024-11
REC02933,Sunrise Clinic,Emergency,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2024-11-08,2026-09-21,682,477,False,349,73,87.14,0.0,2024-11
REC02934,Valley Care Hospital,General Ward,CarePlus Distributors,Surgical Supply,Surgical Gloves L,2025-01-17,2027-08-10,935,800,False,378,50,239.84,0.0,2025-01
REC02935,Sunrise Clinic,General Ward,NovaMed Solutions,Diagnostic Kit,Blood Glucose Strip,2025-01-22,2025-07-22,181,51,False,137,3,63.25,0.0,2025-01
REC02936,Valley Care Hospital,Emergency,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2024-09-19,2025-06-21,275,20,False,130,61,266.92,16282.12,2024-09
REC02937,Metro Health Hub,Orthopedics,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2024-10-03,2025-03-26,174,-67,True,346,33,39.51,1303.83,2024-10
REC02938,Metro Health Hub,Pharmacy Store,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2025-01-17,2025-11-27,314,179,False,381,7,144.03,0.0,2025-01
REC02939,Sunrise Clinic,Emergency,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2024-09-30,2025-06-01,244,0,False,204,37,137.56,5089.72,2024-09
REC02940,Metro Health Hub,Emergency,MedLine Supplies Co.,Surgical Supply,Wound Dressing Pack,2024-05-31,2025-08-09,435,69,False,66,18,65.47,0.0,2024-05
REC02941,Sunrise Clinic,Cardiology,PharmaDirect Ltd.,PPE,Face Shield,2024-09-01,2026-08-26,724,451,False,487,95,204.19,0.0,2024-09
REC02942,Valley Care Hospital,Orthopedics,GlobalMed Imports,PPE,Face Shield,2025-02-11,2026-11-12,639,529,False,243,58,439.48,0.0,2025-02
REC02943,North Medical Center,General Ward,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2024-10-30,2025-06-16,229,15,False,80,14,9.5,133.0,2024-10
REC02944,Valley Care Hospital,General Ward,MedLine Supplies Co.,PPE,Disposable Gown,2025-01-09,2026-03-26,441,298,False,108,0,50.29,0.0,2025-01
REC02945,Sunrise Clinic,Emergency,NovaMed Solutions,PPE,Disposable Gown,2024-07-14,2026-05-10,665,343,False,175,23,203.11,0.0,2024-07
REC02946,City General Hospital,Pharmacy Store,MedLine Supplies Co.,Diagnostic Kit,COVID Rapid Test,2025-04-01,2026-03-12,345,284,False,203,29,167.82,0.0,2025-04
REC02947,North Medical Center,ICU,PharmaDirect Ltd.,IV Fluid,Ringer Lactate 1L,2024-06-05,2025-05-05,334,-27,True,215,41,188.76,7739.16,2024-06
REC02948,Metro Health Hub,General Ward,MedLine Supplies Co.,Pharmaceutical,Metformin 850mg,2024-11-29,2026-02-08,436,252,False,177,36,129.81,0.0,2024-11
REC02949,Sunrise Clinic,Cardiology,MedLine Supplies Co.,IV Fluid,Dextrose 5% 1L,2024-06-15,2025-06-27,377,26,False,81,31,375.36,11636.16,2024-06
REC02950,Sunrise Clinic,ICU,CarePlus Distributors,Pharmaceutical,Omeprazole 20mg,2025-04-27,2026-07-06,435,400,False,276,73,447.86,0.0,2025-04
REC02951,City General Hospital,Cardiology,GlobalMed Imports,Surgical Supply,Sterile Drape,2025-03-15,2026-12-05,630,552,False,137,10,132.75,0.0,2025-03
REC02952,Sunrise Clinic,Oncology,MedLine Supplies Co.,IV Fluid,Normal Saline 500ml,2024-11-07,2025-12-15,403,197,False,390,106,40.94,0.0,2024-11
REC02953,Valley Care Hospital,General Ward,MedLine Supplies Co.,Surgical Supply,Suture Kit 3-0,2024-06-11,2026-08-30,810,455,False,121,33,154.89,0.0,2024-06
REC02954,Metro Health Hub,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-05-31,2024-10-27,149,-217,True,363,17,300.97,5116.49,2024-05
REC02955,City General Hospital,Pharmacy Store,MedLine Supplies Co.,PPE,N95 Mask,2024-05-27,2025-08-26,456,86,False,137,5,366.96,0.0,2024-05
REC02956,North Medical Center,General Ward,NovaMed Solutions,Diagnostic Kit,Blood Glucose Strip,2024-08-03,2024-12-28,147,-155,True,195,5,338.61,1693.05,2024-08
REC02957,City General Hospital,General Ward,PharmaDirect Ltd.,Diagnostic Kit,Pregnancy Test Kit,2024-07-31,2024-12-29,151,-154,True,261,46,71.34,3281.64,2024-07
REC02958,Sunrise Clinic,Cardiology,NovaMed Solutions,Pharmaceutical,Amoxicillin 500mg,2024-10-04,2026-02-05,489,249,False,309,82,137.97,0.0,2024-10
REC02959,North Medical Center,General Ward,NovaMed Solutions,PPE,Disposable Gown,2024-10-28,2025-12-04,402,186,False,403,69,68.23,0.0,2024-10
REC02960,Valley Care Hospital,ICU,GlobalMed Imports,Pharmaceutical,Metformin 850mg,2024-06-18,2026-01-13,574,226,False,263,39,430.57,0.0,2024-06
REC02961,North Medical Center,Emergency,MedLine Supplies Co.,Surgical Supply,Suture Kit 3-0,2024-05-19,2026-12-13,938,560,False,147,3,234.03,0.0,2024-05
REC02962,North Medical Center,Pharmacy Store,GlobalMed Imports,Diagnostic Kit,Pregnancy Test Kit,2024-08-22,2025-04-17,238,-45,True,178,6,327.95,1967.7,2024-08
REC02963,Sunrise Clinic,Emergency,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2024-11-02,2025-07-20,260,49,False,121,20,112.99,0.0,2024-11
REC02964,North Medical Center,Pharmacy Store,NovaMed Solutions,PPE,Disposable Gown,2024-10-09,2025-10-24,380,145,False,209,49,62.74,0.0,2024-10
REC02965,Metro Health Hub,Cardiology,PharmaDirect Ltd.,PPE,Disposable Gown,2024-06-29,2025-11-30,519,182,False,76,17,316.11,0.0,2024-06
REC02966,City General Hospital,General Ward,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2024-10-05,2026-03-15,526,287,False,60,7,375.07,0.0,2024-10
REC02967,Sunrise Clinic,Oncology,MedLine Supplies Co.,Pharmaceutical,Amoxicillin 500mg,2024-06-04,2026-04-19,684,322,False,226,35,84.32,0.0,2024-06
REC02968,North Medical Center,Orthopedics,MedLine Supplies Co.,IV Fluid,Dextrose 5% 1L,2024-07-23,2025-05-18,299,-14,True,332,45,315.44,14194.8,2024-07
REC02969,Metro Health Hub,Orthopedics,MedLine Supplies Co.,PPE,Surgical Mask Box,2024-09-03,2026-07-20,685,414,False,135,29,248.3,0.0,2024-09
REC02970,Valley Care Hospital,Orthopedics,GlobalMed Imports,IV Fluid,Normal Saline 500ml,2025-01-02,2025-12-28,360,210,False,445,59,37.89,0.0,2025-01
REC02971,Sunrise Clinic,Pharmacy Store,CarePlus Distributors,PPE,Surgical Mask Box,2025-04-16,2026-05-27,406,360,False,383,24,145.14,0.0,2025-04
REC02972,Valley Care Hospital,General Ward,GlobalMed Imports,Pharmaceutical,Amlodipine 5mg,2025-05-19,2027-03-10,660,647,False,241,0,326.14,0.0,2025-05
REC02973,Metro Health Hub,Emergency,MedLine Supplies Co.,PPE,Face Shield,2024-06-19,2025-12-29,558,211,False,308,53,317.7,0.0,2024-06
REC02974,Sunrise Clinic,Oncology,PharmaDirect Ltd.,Surgical Supply,Wound Dressing Pack,2025-05-17,2027-12-30,957,942,False,449,65,249.72,0.0,2025-05
REC02975,Valley Care Hospital,ICU,GlobalMed Imports,Surgical Supply,Sterile Drape,2024-07-28,2026-07-07,709,401,False,412,4,334.77,0.0,2024-07
REC02976,Metro Health Hub,Oncology,GlobalMed Imports,Diagnostic Kit,COVID Rapid Test,2024-07-29,2025-04-26,271,-36,True,100,8,269.5,2156.0,2024-07
REC02977,Sunrise Clinic,ICU,CarePlus Distributors,Pharmaceutical,Insulin Glargine,2025-01-25,2026-10-06,619,492,False,55,10,330.95,0.0,2025-01
REC02978,Metro Health Hub,General Ward,MedLine Supplies Co.,Surgical Supply,Scalpel Blade 22,2025-03-11,2026-11-08,607,525,False,493,124,379.87,0.0,2025-03
REC02979,Valley Care Hospital,General Ward,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2025-02-01,2026-06-24,508,388,False,82,16,367.66,0.0,2025-02
REC02980,Sunrise Clinic,Orthopedics,CarePlus Distributors,Diagnostic Kit,Urine Dipstick,2024-06-11,2025-02-19,253,-102,True,86,25,199.95,4998.75,2024-06
REC02981,Valley Care Hospital,Orthopedics,CarePlus Distributors,Surgical Supply,Scalpel Blade 22,2025-01-31,2026-04-30,454,333,False,172,6,404.21,0.0,2025-01
REC02982,Valley Care Hospital,ICU,NovaMed Solutions,Surgical Supply,Suture Kit 3-0,2025-04-25,2027-04-02,707,670,False,63,7,366.78,0.0,2025-04
REC02983,Valley Care Hospital,Emergency,GlobalMed Imports,Pharmaceutical,Metformin 850mg,2024-05-27,2026-01-24,607,237,False,69,1,60.22,0.0,2024-05
REC02984,Metro Health Hub,ICU,CarePlus Distributors,Pharmaceutical,Insulin Glargine,2025-01-13,2025-08-05,204,65,False,118,33,119.65,0.0,2025-01
REC02985,Metro Health Hub,General Ward,MedLine Supplies Co.,PPE,Disposable Gown,2024-08-23,2025-09-24,397,115,False,194,36,273.95,0.0,2024-08
REC02986,Sunrise Clinic,Oncology,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2025-05-12,2026-11-20,557,537,False,180,13,326.6,0.0,2025-05
REC02987,City General Hospital,Pharmacy Store,GlobalMed Imports,Pharmaceutical,Amoxicillin 500mg,2024-10-24,2026-04-26,549,329,False,481,101,3.37,0.0,2024-10
REC02988,Metro Health Hub,General Ward,PharmaDirect Ltd.,Pharmaceutical,Metformin 850mg,2025-03-21,2026-05-15,420,348,False,342,38,62.09,0.0,2025-03
REC02989,City General Hospital,Pharmacy Store,NovaMed Solutions,Surgical Supply,Suture Kit 3-0,2024-07-21,2026-09-27,798,483,False,93,15,171.55,0.0,2024-07
REC02990,Metro Health Hub,Cardiology,MedLine Supplies Co.,PPE,Disposable Gown,2024-05-21,2025-12-31,589,213,False,239,8,99.94,0.0,2024-05
REC02991,North Medical Center,ICU,GlobalMed Imports,Surgical Supply,Suture Kit 3-0,2024-07-16,2025-10-10,451,131,False,364,58,290.34,0.0,2024-07
REC02992,Valley Care Hospital,Cardiology,NovaMed Solutions,PPE,Disposable Gown,2025-01-27,2026-11-23,665,540,False,179,20,155.36,0.0,2025-01
REC02993,Valley Care Hospital,Pharmacy Store,CarePlus Distributors,Pharmaceutical,Insulin Glargine,2024-05-10,2026-02-16,647,260,False,334,87,16.2,0.0,2024-05
REC02994,City General Hospital,General Ward,NovaMed Solutions,Diagnostic Kit,COVID Rapid Test,2025-01-16,2025-12-20,338,202,False,219,24,408.46,0.0,2025-01
REC02995,North Medical Center,Orthopedics,PharmaDirect Ltd.,Diagnostic Kit,Blood Glucose Strip,2024-06-18,2024-10-02,106,-242,True,473,44,271.43,11942.92,2024-06
REC02996,Metro Health Hub,ICU,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2024-06-11,2025-07-06,390,35,False,314,40,381.73,0.0,2024-06
REC02997,Sunrise Clinic,Oncology,GlobalMed Imports,Pharmaceutical,Insulin Glargine,2024-09-25,2025-06-08,256,7,False,386,81,85.7,6941.7,2024-09
REC02998,Metro Health Hub,Cardiology,CarePlus Distributors,Diagnostic Kit,Blood Glucose Strip,2024-06-12,2025-02-01,234,-120,True,438,71,319.42,22678.82,2024-06
REC02999,City General Hospital,Oncology,MedLine Supplies Co.,PPE,Surgical Mask Box,2024-06-27,2026-02-15,598,259,False,449,35,306.41,0.0,2024-06
REC03000,Metro Health Hub,Orthopedics,MedLine Supplies Co.,PPE,Face Shield,2024-09-11,2026-04-05,571,308,False,104,28,166.76,0.0,2024-09
REC03001,Sunrise Clinic,Emergency,CarePlus Distributors,Diagnostic Kit,COVID Rapid Test,2025-05-11,2026-03-15,308,287,False,91,16,189.75,0.0,2025-05
REC03002,City General Hospital,ICU,NovaMed Solutions,Surgical Supply,Sterile Drape,2024-12-20,2026-02-18,425,262,False,262,60,39.27,0.0,2024-12
REC03003,Sunrise Clinic,Emergency,MedLine Supplies Co.,IV Fluid,Mannitol 20%,2025-05-15,2026-04-27,347,330,False,447,12,312.59,0.0,2025-05
REC03004,Sunrise Clinic,Orthopedics,MedLine Supplies Co.,IV Fluid,Dextrose 5% 1L,2025-03-15,2026-06-09,451,373,False,364,61,296.63,0.0,2025-03
REC03005,Valley Care Hospital,Orthopedics,NovaMed Solutions,Surgical Supply,Surgical Gloves L,2025-01-09,2027-06-18,890,747,False,369,76,395.56,0.0,2025-01
REC03006,North Medical Center,ICU,MedLine Supplies Co.,Surgical Supply,Sterile Drape,2024-10-28,2026-08-14,655,439,False,487,135,56.74,0.0,2024-10
REC03007,City General Hospital,Orthopedics,MedLine Supplies Co.,PPE,Disposable Gown,2024-12-26,2026-05-10,500,343,False,232,48,367.48,0.0,2024-12
REC03008,Metro Health Hub,Oncology,PharmaDirect Ltd.,Surgical Supply,Scalpel Blade 22,2024-11-15,2027-03-16,851,653,False,188,15,406.83,0.0,2024-11
REC03009,City General Hospital,Pharmacy Store,PharmaDirect Ltd.,Surgical Supply,Sterile Drape,2024-11-08,2026-09-07,668,463,False,157,24,64.29,0.0,2024-11
REC03010,City General Hospital,Cardiology,MedLine Supplies Co.,Surgical Supply,Surgical Gloves L,2025-04-15,2027-01-04,629,582,False,108,1,288.93,0.0,2025-04
REC03011,Sunrise Clinic,Oncology,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2025-01-16,2025-08-11,207,71,False,234,16,81.5,0.0,2025-01
REC03012,Metro Health Hub,ICU,MedLine Supplies Co.,IV Fluid,Mannitol 20%,2024-06-22,2025-10-01,466,122,False,392,17,143.89,0.0,2024-06
REC03013,Sunrise Clinic,Oncology,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2024-06-06,2025-04-20,318,-42,True,261,15,241.44,3621.6,2024-06
REC03014,City General Hospital,Oncology,NovaMed Solutions,IV Fluid,Ringer Lactate 1L,2024-08-21,2025-04-23,245,-39,True,369,52,29.36,1526.72,2024-08
REC03015,Sunrise Clinic,Orthopedics,MedLine Supplies Co.,PPE,Face Shield,2025-05-06,2026-10-30,542,516,False,334,47,267.94,0.0,2025-05
REC03016,Metro Health Hub,Pharmacy Store,NovaMed Solutions,Surgical Supply,Sterile Drape,2024-06-26,2026-11-28,885,545,False,64,15,143.98,0.0,2024-06
REC03017,Metro Health Hub,Cardiology,CarePlus Distributors,Pharmaceutical,Paracetamol 500mg,2024-06-05,2026-03-08,641,280,False,117,22,83.42,0.0,2024-06
REC03018,Sunrise Clinic,General Ward,MedLine Supplies Co.,IV Fluid,Ringer Lactate 1L,2024-12-27,2025-11-07,315,159,False,175,2,139.49,0.0,2024-12
REC03019,North Medical Center,Pharmacy Store,CarePlus Distributors,Pharmaceutical,Omeprazole 20mg,2025-05-18,2026-12-14,575,561,False,249,38,246.99,0.0,2025-05
REC03020,Metro Health Hub,ICU,NovaMed Solutions,Diagnostic Kit,Urine Dipstick,2025-02-05,2025-08-30,206,90,False,383,110,132.39,0.0,2025-02
REC03021,Sunrise Clinic,Pharmacy Store,PharmaDirect Ltd.,Pharmaceutical,Metformin 850mg,2025-03-21,2025-10-09,202,130,False,490,92,115.84,0.0,2025-03
REC03022,Sunrise Clinic,Cardiology,MedLine Supplies Co.,PPE,Disposable Gown,2025-04-30,2027-03-10,679,647,False,487,56,65.75,0.0,2025-04
REC03023,City General Hospital,Emergency,PharmaDirect Ltd.,IV Fluid,Dextrose 5% 1L,2024-10-31,2025-12-29,424,211,False,153,7,309.32,0.0,2024-10
REC03024,Sunrise Clinic,Oncology,PharmaDirect Ltd.,Diagnostic Kit,COVID Rapid Test,2024-06-24,2025-02-21,242,-100,True,374,70,420.65,29445.5,2024-06
REC03025,Sunrise Clinic,Oncology,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2025-03-04,2026-05-13,435,346,False,185,36,187.83,0.0,2025-03
REC03026,Metro Health Hub,Pharmacy Store,GlobalMed Imports,PPE,Face Shield,2024-05-23,2025-08-19,453,79,False,279,24,327.23,0.0,2024-05
REC03027,North Medical Center,Emergency,NovaMed Solutions,Surgical Supply,Scalpel Blade 22,2024-05-14,2026-11-06,906,523,False,399,35,406.25,0.0,2024-05
REC03028,Sunrise Clinic,ICU,GlobalMed Imports,Surgical Supply,Scalpel Blade 22,2024-06-16,2026-10-16,852,502,False,259,34,320.45,0.0,2024-06
REC03029,City General Hospital,ICU,GlobalMed Imports,IV Fluid,Ringer Lactate 1L,2024-06-17,2025-03-07,263,-86,True,243,34,228.33,7763.22,2024-06
REC03030,Sunrise Clinic,Orthopedics,GlobalMed Imports,Pharmaceutical,Metformin 850mg,2024-05-25,2025-04-04,314,-58,True,446,42,306.43,12870.06,2024-05
REC03031,Valley Care Hospital,Emergency,GlobalMed Imports,Surgical Supply,Wound Dressing Pack,2024-05-20,2026-08-15,817,440,False,456,69,84.2,0.0,2024-05
REC03032,North Medical Center,Orthopedics,CarePlus Distributors,Diagnostic Kit,Blood Glucose Strip,2024-05-02,2025-03-21,323,-72,True,416,61,235.21,14347.81,2024-05
REC03033,North Medical Center,ICU,GlobalMed Imports,PPE,Surgical Mask Box,2025-04-12,2026-06-21,435,385,False,244,0,221.65,0.0,2025-04
REC03034,Sunrise Clinic,Cardiology,PharmaDirect Ltd.,Surgical Supply,Sterile Drape,2024-05-31,2026-06-29,759,393,False,497,127,33.06,0.0,2024-05
REC03035,Valley Care Hospital,Oncology,MedLine Supplies Co.,Pharmaceutical,Amoxicillin 500mg,2024-11-21,2025-11-21,365,173,False,282,28,16.07,0.0,2024-11
REC03036,Sunrise Clinic,ICU,GlobalMed Imports,IV Fluid,Dextrose 5% 1L,2025-01-23,2025-09-13,233,104,False,363,60,445.03,0.0,2025-01
REC03037,City General Hospital,Orthopedics,PharmaDirect Ltd.,PPE,Face Shield,2025-04-26,2026-11-03,556,520,False,360,81,373.68,0.0,2025-04
REC03038,City General Hospital,General Ward,PharmaDirect Ltd.,IV Fluid,Normal Saline 500ml,2025-05-22,2026-02-14,268,258,False,337,83,283.64,0.0,2025-05
REC03039,Metro Health Hub,General Ward,MedLine Supplies Co.,Pharmaceutical,Paracetamol 500mg,2024-07-27,2025-11-04,465,156,False,379,89,147.2,0.0,2024-07
REC03040,Valley Care Hospital,ICU,PharmaDirect Ltd.,Surgical Supply,Suture Kit 3-0,2025-02-04,2027-01-05,700,583,False,108,29,163.95,0.0,2025-02
REC03041,Metro Health Hub,Oncology,MedLine Supplies Co.,Surgical Supply,Suture Kit 3-0,2025-05-15,2027-11-17,916,899,False,359,36,422.68,0.0,2025-05
REC03042,Sunrise Clinic,Orthopedics,CarePlus Distributors,Surgical Supply,Sterile Drape,2025-03-21,2026-04-14,389,317,False,370,69,191.88,0.0,2025-03
REC03043,Valley Care Hospital,General Ward,CarePlus Distributors,Diagnostic Kit,Urine Dipstick,2024-06-07,2025-02-25,263,-96,True,205,47,21.78,1023.66,2024-06
REC03044,Metro Health Hub,Oncology,MedLine Supplies Co.,Surgical Supply,Suture Kit 3-0,2024-11-03,2027-08-01,1001,791,False,115,28,82.15,0.0,2024-11
REC03045,Sunrise Clinic,ICU,GlobalMed Imports,PPE,N95 Mask,2024-12-26,2026-11-24,698,541,False,333,34,345.03,0.0,2024-12
REC03046,Valley Care Hospital,Oncology,MedLine Supplies Co.,IV Fluid,Dextrose 5% 1L,2025-03-29,2026-08-30,519,455,False,201,38,391.74,0.0,2025-03
REC03047,Metro Health Hub,Orthopedics,NovaMed Solutions,IV Fluid,Mannitol 20%,2024-10-05,2026-01-12,464,225,False,336,86,394.96,0.0,2024-10
REC03048,North Medical Center,Cardiology,GlobalMed Imports,Diagnostic Kit,Urine Dipstick,2024-10-06,2025-02-11,128,-110,True,252,60,207.33,12439.8,2024-10
REC03049,City General Hospital,ICU,PharmaDirect Ltd.,Pharmaceutical,Paracetamol 500mg,2024-10-05,2025-11-30,421,182,False,212,27,205.9,0.0,2024-10
